film_id,film_name,actor_id,actor_name
Q4231749,Контрудар,Q571006,Victor Pavlov
Q4228849,Колыбельная для мужчин,Q4525477,Yury Shlykov
Q4231732,Контрольная по специальности,Q910373,Inna Makarova
Q4231882,Концерт для двух скрипок,Q1964487,Yelena Solovey
Q4129960,Higher Than Rainbow,Q461589,Galina Polskikh
Q4226037,When the Cossacks Weep,Q4307997,Irina Murzaeva
Q4231683,Контракт века,Q2387480,Vladimir Gostyukhin
Q4229536,Комета,Q28874022,Aleksandr Kuznetsov
Q4226052,Когда расходится туман,Q560252,Viktor Avdyushko
Q4230741,Konets Saturna,Q4123318,Mikhail Volkov
Q4231683,Контракт века,Q1964037,Valentin Gaft
Q4227944,Colleagues,Q1316416,Tamara Syomina
Q4231732,Контрольная по специальности,Q2391188,Yevgeniya Simonova
Q4229536,Комета,Q1509164,Georgy Millyar
Q4231882,Концерт для двух скрипок,Q4103027,Vladimir Valutsky
Q4231732,Контрольная по специальности,Q4321672,Rufina Nifontova
Q4231882,Концерт для двух скрипок,Q4520064,Yelena Shanina
Q4229536,Комета,Q4399398,Rudolf Rudin
Q4229536,Комета,Q1071764,Pavel Arsyonov
Q4229536,Комета,Q4193631,Dmitry Zolotukhin
Q4129960,Higher Than Rainbow,Q3918500,Yury Kuklachyov
Q4229536,Комета,Q2003697,Anatoly Borisovich Kuznetsov
Q4231678,Kontrabanda,Q4131850,Grigoriy Gay
Q4229536,Комета,Q3553607,Valentin Smirnitsky
Q4226034,When the Trees Were Tall,Q3540962,Lyudmila Chursina
Q4229536,Комета,Q4444640,Fyodor Stukov
Q4228995,Кольцо из Амстердама,Q1958260,Aleksandr Zbruyev
Q4228960,Almanzor's Rings,Q4424819,Svetlana Smirnova
Q4235900,Кот в мешке,Q2634866,Oleg Anofriyev
Q4234271,Corruption,Q944215,Andrei Tolubeyev
Q4234271,Corruption,Q4093660,Yelena Borzova
Q4234224,Corps of General Shubnikov,Q4104514,Anatoly Vasilyev
Q4234224,Corps of General Shubnikov,Q4258887,Yevgeny Leonov-Gladyshev
Q4238145,Red Square,Q13133849,Pavel Kormunin
Q4238145,Red Square,Q4527546,Viktor Shulgin
Q4236908,Кочующий фронт,Q4380349,Nikolay Prokopovich
Q4235023,Космический сплав,Q4495528,Aleksandr Khanov
Q4233949,"The Crown of the Russian Empire, or Once Again the Elusive Avengers",Q378333,Rolan Bykov
Q4235900,Кот в мешке,Q2398970,Stanislav Sadalsky
Q4233800,King Stag,Q4279668,Valentina Malyavina
Q4233734,Royal Regatta,Q617568,Natalya Kustinskaya
Q4233949,"The Crown of the Russian Empire, or Once Again the Elusive Avengers",Q4104551,Vasily Vasilyev
Q4236908,Кочующий фронт,Q2623285,Yury Solomin
Q4238145,Red Square,Q15070930,Viktor Lakirev
Q4233800,King Stag,Q784509,Yury Yakovlev
Q4236908,Кочующий фронт,Q4219606,Zhanna Kerimtayeva
Q4232624,Korabl prisheltsev,Q4462206,Raivo Trass
Q4233949,"The Crown of the Russian Empire, or Once Again the Elusive Avengers",Q1971498,Edmond Keosayan
Q4233949,"The Crown of the Russian Empire, or Once Again the Elusive Avengers",Q2382918,Andrei Fajt
Q4234224,Corps of General Shubnikov,Q4234593,Viktor Korshunov
Q4234224,Corps of General Shubnikov,Q4536969,Marina Yakovleva
Q4236908,Кочующий фронт,Q4139620,Pyotr Glebov
Q4235900,Кот в мешке,Q4199839,Viktor Ilichyov
Q4236908,Кочующий фронт,Q9161048,Asanbek Ömüraliev
Q4237700,Krasavets-muzhchina,Q2632355,Lev Durov
Q4233734,Royal Regatta,Q3553607,Valentin Smirnitsky
Q4236908,Кочующий фронт,Q4245940,Leonid Kulagin
Q4236908,Кочующий фронт,Q4322669,Yevgeny Novikov
Q4236908,Кочующий фронт,Q4499727,Roman Khomyatov
Q4235900,Кот в мешке,Q894310,Boryslav Brondukov
Q4233784,Короли и капуста,Q111337184,Nelli Volshaninova
Q4237104,Кошкодав Сильвер,Q2992071,Juozas Budraitis
Q4236908,Кочующий фронт,Q19615511,Nurmuxan Janturin
Q4236908,Кочующий фронт,Q617568,Natalya Kustinskaya
Q4233949,"The Crown of the Russian Empire, or Once Again the Elusive Avengers",Q15732544,Galina Samokhina
Q4234224,Corps of General Shubnikov,Q4439452,Stanislav Stankevych
Q4236908,Кочующий фронт,Q4098116,Inga Budkevich
Q4236908,Кочующий фронт,Q4236741,Afanasy Kochetkov
Q4233949,"The Crown of the Russian Empire, or Once Again the Elusive Avengers",Q68537,Lyudmila Gurchenko
Q4233949,"The Crown of the Russian Empire, or Once Again the Elusive Avengers",Q471740,Armen Dzhigarkhanyan
Q4237700,Krasavets-muzhchina,Q68537,Lyudmila Gurchenko
Q4237700,Krasavets-muzhchina,Q466139,Oleg Tabakov
Q4233949,"The Crown of the Russian Empire, or Once Again the Elusive Avengers",Q2425090,Vladimir Ivashov
Q4233949,"The Crown of the Russian Empire, or Once Again the Elusive Avengers",Q4248189,Valentina Kurdyukova
Q4237700,Krasavets-muzhchina,Q521665,Marina Neyolova
Q4233949,"The Crown of the Russian Empire, or Once Again the Elusive Avengers",Q4235835,Viktor Kosykh
Q4237434,Кража,Q302878,Anastasiya Vertinskaya
Q4234224,Corps of General Shubnikov,Q4100221,Paul Butkevich
Q4234224,Corps of General Shubnikov,Q4382051,Sergey Prokhanov
Q4234224,Corps of General Shubnikov,Q4528841,Pyotr Shcherbakov
Q4234224,Corps of General Shubnikov,Q4529977,Alexey Eybozhenko
Q4232624,Korabl prisheltsev,Q2376215,Sergei Nikonenko
Q4237700,Krasavets-muzhchina,Q461085,Aleksandr Abdulov
Q4237433,Кража,Q1623429,Oleg Borisov
Q4233949,"The Crown of the Russian Empire, or Once Again the Elusive Avengers",Q4292037,Mikhail Metyolkin
Q4233800,King Stag,Q2622252,Sergei Yursky
Q4234271,Corruption,Q4088260,Aleksandr Blok
Q4232624,Korabl prisheltsev,Q4125515,Yekaterina Voronina
Q4233949,"The Crown of the Russian Empire, or Once Again the Elusive Avengers",Q4082557,Vladimir Belokurov
Q4234271,Corruption,Q1717612,Vladimir Antonik
Q4233812,Король гор и другие,Q1069040,Oleg Zhakov
Q4232624,Korabl prisheltsev,Q466139,Oleg Tabakov
Q4299859,My Husband Is an Alien,Q13218064,Svetlana Nikolaevna Kryuchkova
Q4301700,Moneta,Q2631297,Rostislav Plyatt
Q4302588,Sea in Fire,Q2427354,Gennady Yukhtin
Q4302588,Sea in Fire,Q3918030,Mikalay Yaromenka
Q4302588,Sea in Fire,Q4218267,Vladimir Kashpur
Q4302588,Sea in Fire,Q4347200,Vladlen Paulus
Q4302588,Sea in Fire,Q4363502,Guram Pirtskhalava
Q4302588,Sea in Fire,Q4500417,Aleksandr Khotchenkov
Q4302588,Sea in Fire,Q18008960,Irina Korotkova
Q4301700,Moneta,Q4443978,Gleb Strizhenov
Q4238708,Red and Black,Q3920311,Nikolay Yeryomenko
Q4239681,Красный дипломат. Страницы жизни Леонида Красина,Q339581,Aleksey Batalov
Q4239681,Красный дипломат. Страницы жизни Леонида Красина,Q466030,Iya Savvina
Q4239361,Red Bells II,Q917581,Irina Skobtseva
Q4239361,Red Bells II,Q311716,Franco Nero
Q4239699,Красный остров,Q1695947,Aleksandr Feklistov
Q4238156,Красная стрела,Q664373,Kirill Lavrov
Q4239361,Red Bells II,Q13218098,Yelena Finogeyeva
Q4239681,Красный дипломат. Страницы жизни Леонида Красина,Q908633,Donatas Banionis
Q4302588,Sea in Fire,Q2026191,Fyodar Shmakaw
Q4302458,Мордашка,Q1710233,Liya Akhedzhakova
Q4301095,The Silence of Dr. Evans,Q917581,Irina Skobtseva
Q4302588,Sea in Fire,Q4196264,Nikolay Ivanov
Q4302588,Sea in Fire,Q97913603,"Тыртов, Константин Андреевич"
Q4302588,Sea in Fire,Q4061699,Nikolay Alekseyev
Q4302588,Sea in Fire,Q4401366,Mykola Rushkovskyi
Q4302588,Sea in Fire,Q4528828,Dalvin Shcherbakov
Q4302458,Мордашка,Q4194234,Mariya Zubareva
Q4302588,Sea in Fire,Q4093822,Boris Borisov
Q4302588,Sea in Fire,Q1964802,Olga Ostroumova
Q4239361,Red Bells II,Q4095525,Nikolai Boyarskiy
Q4302588,Sea in Fire,Q1103890,Eduard Izotov
Q4302588,Sea in Fire,Q2365434,Klara Luchko
Q4302588,Sea in Fire,Q2623285,Yury Solomin
Q4301700,Moneta,Q4133732,Erast Garin
Q4301700,Moneta,Q4372391,Andrey Popov
Q4302588,Sea in Fire,Q3740403,Olev Eskola
Q4302588,Sea in Fire,Q4224638,Erwin Knausmüller
Q4302588,Sea in Fire,Q4272798,Sergey Lyakhnitsky
Q4290089,Мементо мори,Q2627297,Mikhail Kononov
Q4299846,"My Best Friend, General Vasili, Son of Joseph Stalin",Q559188,Vladimir Steklov
Q4302588,Sea in Fire,Q15063882,Valentin Abramov
Q4300557,Young Wife,Q3919055,Galina Makarova
Q4239361,Red Bells II,Q264253,Bohdan Stupka
Q4238145,Red Square,Q2376215,Sergei Nikonenko
Q4238145,Red Square,Q4279668,Valentina Malyavina
Q4299859,My Husband Is an Alien,Q4199553,Vladimir Ilyin
Q4302588,Sea in Fire,Q4067203,Hryhoriy Antonenko
Q4302588,Sea in Fire,Q4148164,Anatoly Grachyov
Q4239361,Red Bells II,Q449373,Sydne Rome
Q4301201,The Plea,Q3652528,Spartak Bagashvili
Q4238145,Red Square,Q4346210,Nikolay Parfyonov
Q4299859,My Husband Is an Alien,Q4402426,Svetlana Ryabova
Q4290089,Мементо мори,Q23712972,Natalya Khorokhorina
Q4302588,Sea in Fire,Q4110968,Larisa Vikkel
Q4302588,Sea in Fire,Q4135878,Georgy Svetlani
Q4299846,"My Best Friend, General Vasili, Son of Joseph Stalin",Q314151,Petr Shelokhonov
Q4302588,Sea in Fire,Q4402152,Natalya Rychagova
Q4302588,Sea in Fire,Q4409271,Vsevolod Safonov
Q4302588,Sea in Fire,Q15064323,Nikolay Barmin
Q4302250,Moonzund,Q563895,Oleg Menshikov
Q4300557,Young Wife,Q4211083,Anna Kamenkova-Pavlova
Q4238145,Red Square,Q4249482,Alexandr Koutepov
Q4239361,Red Bells II,Q4077573,Larisa Barabanova
Q4238145,Red Square,Q4519680,Vyacheslav Shalevich
Q4302588,Sea in Fire,Q12166167,Dmytro Franko
Q4302458,Мордашка,Q2372665,Dmitry Kharatyan
Q4302588,Sea in Fire,Q4144760,Yury Gorobets
Q4302588,Sea in Fire,Q4233058,Vasily Korzun
Q4302588,Sea in Fire,Q4281315,Vladimir Marenkov
Q4302588,Sea in Fire,Q4363984,Vladimir Pitsek
Q4302588,Sea in Fire,Q4405090,Sergey Sazontyev
Q4302588,Sea in Fire,Q15204954,Rady Afanasyev
Q4300664,Молодожён,Q4106110,Vasily Vekshin
Q4239361,Red Bells II,Q4166814,Sergey Dorogov
Q4238145,Red Square,Q4499727,Roman Khomyatov
Q4299859,My Husband Is an Alien,Q4292735,Sergey Migitsko
Q4302588,Sea in Fire,Q13218107,Vladimir Petchenko
Q4302588,Sea in Fire,Q4084875,Givi Berikashvili
Q4302588,Sea in Fire,Q4160852,Anatoly Dzivayev
Q4290089,Мементо мори,Q4066063,Anton Androsov
Q4302250,Moonzund,Q2365826,Nikolai Karachentsov
Q4302588,Sea in Fire,Q1366549,Aleksei Makarovich Smirnov
Q4302588,Sea in Fire,Q4281963,Olga Markina
Q4302588,Sea in Fire,Q4453791,Georgy Teykh
Q4302588,Sea in Fire,Q15270266,Vsevolod Platov
Q4238145,Red Square,Q457434,Stanislav Lyubshin
Q4238145,Red Square,Q620653,Alexander Kaidanovsky
Q4300557,Young Wife,Q4087116,Vladlen Biryukov
Q4300557,Young Wife,Q4382051,Sergey Prokhanov
Q4301095,The Silence of Dr. Evans,Q55190,Sergei Bondarchuk
Q4300702,Молодые,Q4220776,Yevgeny Kindinov
Q4109478,Vesennyaya skazka,Q4220776,Yevgeny Kindinov
Q4105943,"Blow, Ye Wind!",Q4261355,Antra Liedskalniņa
Q4106452,Великие голодранцы,Q4181343,Viktor Zhukov
Q4303360,The Sea Wolf,Q4399364,Andrey Rudensky
Q4109742,Argonavtebi,Q4206952,Lika Kavzharadze
Q4110205,Вечерний вариант,Q4208723,Astrīda Kairiša
Q4110245,Eternal Call,Q4282753,Andrey Leonidovich Martynov
Q4110245,Eternal Call,Q4498123,Valeri Khlevinsky
Q4105943,"Blow, Ye Wind!",Q4134217,Pēteris Gaudiņš
Q4105943,"Blow, Ye Wind!",Q4492628,Lidiya Freimane
Q4303360,The Sea Wolf,Q2376200,Aleksei Serebryakov
Q4110245,Eternal Call,Q4087116,Vladlen Biryukov
Q4105943,"Blow, Ye Wind!",Q4532533,Esmeralda Ermale
Q4105943,"Blow, Ye Wind!",Q4536889,Ģirts Jakovļevs
Q4108123,Vertical,Q4184626,Bukhuti Zaqariadze
Q4109288,"Verte mne, lyudi",Q664373,Kirill Lavrov
Q4108123,Vertical,Q21534429,Aleksandr Fadeyev
Q4110245,Eternal Call,Q3918030,Mikalay Yaromenka
Q4108100,Versiya polkovnika Zorina,Q3918052,Vsevolod Sanayev
Q4109742,Argonavtebi,Q1967150,Sergey Shakurov
Q4108123,Vertical,Q4236993,Margarita Kosheleva
Q4104157,Citizen Nikanorova Waits for You,Q894310,Boryslav Brondukov
Q4109451,Vesennie grozy,Q4139342,Rita Gladunko
Q4104157,Citizen Nikanorova Waits for You,Q3888966,Natalya Gundareva
Q4109742,Argonavtebi,Q461085,Aleksandr Abdulov
Q4103809,Вариант «Зомби»,Q4260933,Aristarkh Livanov
Q4302588,Sea in Fire,Q143030,Rostislav Yankovsky
Q4109933,Весёлый роман,Q1966529,Ipolite Khvichia
Q4302588,Sea in Fire,Q800029,Lyubov Sokolova
Q4303360,The Sea Wolf,Q4516077,Nikolay Chindyaykin
Q4107976,With Faith and Truth,Q2115169,Elena Proklova
Q4302588,Sea in Fire,Q447193,Anatoly Solovyov
Q4105938,Везучий человек,Q4218267,Vladimir Kashpur
Q4303757,Москва — Генуя,Q4536951,Sergei Yakovlev
Q4108123,Vertical,Q4268217,Larisa Luzhina
Q4302588,Sea in Fire,Q603381,Nikolai Grinko
Q4396255,Born by Revolution,Q4134556,Natalya Gvozdikova
Q4302588,Sea in Fire,Q376335,Mikhail Ulyanov
Q4109478,Vesennyaya skazka,Q4217556,Aleksey Katyshev
Q4109742,Argonavtebi,Q51670534,Teimuraz Tsiklauri
Q4303749,Москва в нотах,Q558799,Muslim Magomayev
Q4108123,Vertical,Q4125873,Gennadi Voropayev
Q4396255,Born by Revolution,Q3061576,Yevgeny Zharikov
Q4104155,Вас вызывает Таймыр,Q4245321,Yuriy Kuzmenkov
Q4110205,Вечерний вариант,Q4150143,Roman Gromadskiy
Q4108123,Vertical,Q512,Vladimir Vysotsky
Q4110245,Eternal Call,Q4196264,Nikolay Ivanov
Q4110245,Eternal Call,Q4107030,Pyotr Velyaminov
Q4110245,Eternal Call,Q4431272,Vadim Spiridonov
Q4303757,Москва — Генуя,Q4497978,Lyudmila Khityaeva
Q4305488,Моё дело,Q647413,Boris Andreyev
Q4109478,Vesennyaya skazka,Q4089852,Nataliya Bogunova
Q4109478,Vesennyaya skazka,Q4336740,Galina Orlova
Q4106587,Великий поход за невестой,Q4363502,Guram Pirtskhalava
Q4110245,Eternal Call,Q4424782,Yury Smirnov
Q4107535,Вербовщик,Q1996390,Aleksandr Yakovlevich Mikhailov
Q4108100,Versiya polkovnika Zorina,Q4107030,Pyotr Velyaminov
Q4108100,Versiya polkovnika Zorina,Q4196002,Boris Ivanov
Q4303757,Москва — Генуя,Q4082185,Grigori Belov
Q4303360,The Sea Wolf,Q4255257,Liubomiras Laucevičius
Q4108100,Versiya polkovnika Zorina,Q4458671,Vladimir Tikhonov
Q4105943,"Blow, Ye Wind!",Q4208723,Astrīda Kairiša
Q4109742,Argonavtebi,Q4122018,Zurab Kipshidze
Q4105943,"Blow, Ye Wind!",Q2451562,Elza Radziņa
Q4105938,Везучий человек,Q1680333,Lev Borisov
Q4108100,Versiya polkovnika Zorina,Q4125637,Ivan Voronov
Q4303360,The Sea Wolf,Q13218098,Yelena Finogeyeva
Q4189985,Здесь наш дом,Q3154381,Irina Miroshnichenko
Q4166016,Don Juan Tallinnas,Q12377555,Tõnu Saar
Q4110245,Eternal Call,Q2622206,Oleg Basilashvili
Q4166016,Don Juan Tallinnas,Q23942803,Sophie Sooäär
Q4166016,Don Juan Tallinnas,Q17447268,Gunta Virkava
Q4127139,Time of Desires,Q469557,Anatoli Papanov
Q4110245,Eternal Call,Q1711461,Ada Rogovtseva
Q4166026,Don César de Bazan,Q433411,Igor Dmitriev
Q4166026,Don César de Bazan,Q4410277,Mikhail Svetin
Q4190948,The Green Flame,Q1841254,Vyacheslav Nevinny
Q4190049,"Hello, Children!",Q4178238,Aleksei Zharkov
Q4110245,Eternal Call,Q1316416,Tamara Syomina
Q4190948,The Green Flame,Q4244914,Aleksey Kuznetsov
Q4110330,Frenzied Bus,Q4095399,Igor Bochkin
Q4127140,The Time for Thinking,Q4089118,Yuri Bogatyryov
Q4190948,The Green Flame,Q469557,Anatoli Papanov
Q4127140,The Time for Thinking,Q726105,Vladimir Menshov
Q4127152,Время летать,Q1253150,Vadim Zakharchenko
Q4127152,Время летать,Q1364208,Vladimir Volkov
Q4127152,Время летать,Q4255679,Aleksandr Lebedev
Q4127152,Время летать,Q4199553,Vladimir Ilyin
Q4127152,Время летать,Q4321667,Yuriy Nifontov
Q4127152,Время летать,Q4535179,Boris Yurchenko
Q4166016,Don Juan Tallinnas,Q1624839,Eve Kivi
Q4166026,Don César de Bazan,Q4089118,Yuri Bogatyryov
Q4166016,Don Juan Tallinnas,Q2497935,Ants Eskola
Q4127152,Время летать,Q442973,Bruno Freindlich
Q4190966,Zelyonyy furgon,Q960027,Aleksandr Demyanenko
Q4127152,Время летать,Q4056739,Ivan Agafonov
Q4127152,Время летать,Q4130911,Sergei Gabnia
Q4127152,Время летать,Q4309509,Oksana Mysina
Q4127152,Время летать,Q4320018,Yelizaveta Nikishchikhina
Q4166026,Don César de Bazan,Q1966226,Nataliya Lapina
Q4166026,Don César de Bazan,Q4156736,Yury Dedovich
Q4165950,Домой!,Q4104734,Catherine E. Vasilyeva
Q4127152,Время летать,Q466169,Elena Yakovleva
Q4190948,The Green Flame,Q98683823,Anatoliy Obukhov
Q4166016,Don Juan Tallinnas,Q16407293,Siim Rulli
Q4127152,Время летать,Q13218029,Yana Druz
Q4166026,Don César de Bazan,Q544641,Mikhail Boyarsky
Q4190760,Green Chains,Q1977703,Pavel Luspekayev
Q4127152,Время летать,Q4076851,Vladimir Balon
Q4127152,Время летать,Q4103367,Aleksey Vanin
Q4166026,Don César de Bazan,Q1967403,Andrey Krasko
Q4127139,Time of Desires,Q2995395,Vera Alentova
Q4190948,The Green Flame,Q362133,Vasily Livanov
Q4189985,Здесь наш дом,Q4107030,Pyotr Velyaminov
Q4127159,Time for rest from Saturday to Monday,Q1071694,Alla Demidova
Q4127103,"Time, Forward!",Q2368070,Leonid Kuravlyov
Q4127140,The Time for Thinking,Q2995395,Vera Alentova
Q4127152,Время летать,Q4095331,Eduard Bocharov
Q4127152,Время летать,Q4131637,Sergey Gazarov
Q4127152,Время летать,Q4292735,Sergey Migitsko
Q4166026,Don César de Bazan,Q4146012,Viktoriya Gorshenina
Q4166016,Don Juan Tallinnas,Q1969281,Lembit Ulfsak
Q4166016,Don Juan Tallinnas,Q4236028,Rein Kotkas
Q4127103,"Time, Forward!",Q4151791,Inna Gulaya
Q4110245,Eternal Call,Q1981647,Ivan Lapikov
Q4127152,Время летать,Q926680,Maxim Munzuk
Q4127152,Время летать,Q1964487,Yelena Solovey
Q4166026,Don César de Bazan,Q470452,Anna Samokhina
Q4127152,Время летать,Q4142346,Valentin Golubenko
Q4127152,Время летать,Q4317001,Anastasiya Nemolyaeva
Q4110375,Blasted Hell,Q4094765,Gennadi Bortnikov
Q4190048,Hello and Goodbye,Q4184463,Lyudmila Zaytseva
Q4189985,Здесь наш дом,Q3561885,Vladimir Zamanskiy
Q4110245,Eternal Call,Q94572,Yefim Kopelyan
Q4190966,Zelyonyy furgon,Q894310,Boryslav Brondukov
Q4127152,Время летать,Q944215,Andrei Tolubeyev
Q4127152,Время летать,Q4193851,Mikhail Zonnenshtral
Q4127152,Время летать,Q4459824,Tamaz Toloraya
Q4127152,Время летать,Q4481436,Natalia Fateeva
Q4127103,"Time, Forward!",Q2622252,Sergei Yursky
Q4189985,Здесь наш дом,Q471740,Armen Dzhigarkhanyan
Q4127152,Время летать,Q4070931,Sergey Artsibashev
Q4127152,Время летать,Q4231130,Iosif Konopatsky
Q4165950,Домой!,Q1996390,Aleksandr Yakovlevich Mikhailov
Q4166026,Don César de Bazan,Q15077069,German Orlov
Q4165950,Домой!,Q2641455,Irina Kupchenko
Q4166016,Don Juan Tallinnas,Q16406114,Jaak Tamleht
Q4127152,Время летать,Q1964037,Valentin Gaft
Q4190966,Zelyonyy furgon,Q2372665,Dmitry Kharatyan
Q4127152,Время летать,Q4066858,Olga Anokhina
Q4127152,Время летать,Q4131209,Lyudmila Gavrilova
Q4127152,Время летать,Q4165900,Irina Domninskaya
Q4239906,Крах операции «Террор»,Q4506415,Yelena Tsyplakova
Q4195075,And Then Came Bumbo...,Q2622206,Oleg Basilashvili
Q4191989,Winter Evening in Gagra,Q1344765,Yevgeniy Yevstigneyev
