film_id,film_name,actor_id,actor_name
Q4456135,Wine,Q4523123,Azat Sherents
Q4454833,Shadow,Q68537,Lyudmila Gurchenko
Q4456135,Wine,Q16366841,Alla Tumanian
Q5580927,Golos,Q782176,Leonid Filatov
Q6418483,Sons of Bitches,Q1344765,Yevgeniy Yevstigneyev
Q4456135,Wine,Q20512336,Vruyr Panoyan
Q6350897,Dudaryky,Q713877,Gregory Hlady
Q4699937,Ajooba,Q3012414,Dalip Tahil
Q4454828,"Тень, или Может быть, всё обойдётся",Q1693403,Konstantin Raikin
Q6350897,Dudaryky,Q4443955,Fedir Stryhun
Q5652630,Happy Days,Q4315827,Anzhelika Nevolina
Q4454833,Shadow,Q521665,Marina Neyolova
Q4987224,Bulat-Batır,Q4122800,Ada Wójcik
Q4899070,Between Day and Night,Q69661,Rolf Hoppe
Q4454833,Shadow,Q2545982,Vladimir Etush
Q4455249,Тепло твоих рук,Q16366909,Givi Chichinadze
Q4899070,Between Day and Night,Q1610685,Hermann Beyer
Q6418483,Sons of Bitches,Q1710233,Liya Akhedzhakova
Q4454259,The Bodyguard,Q620653,Alexander Kaidanovsky
Q5580927,Golos,Q4320018,Yelizaveta Nikishchikhina
Q6581536,Park,Q12842520,Məbud Məhərrəmov
Q6581536,Park,Q4465673,Hasanagha Turabov
Q5652630,Happy Days,Q2368352,Viktor Sukhorukov
Q4456135,Wine,Q13052590,Gurgen Janibekyan
Q4454138,Телефонистка,Q2382979,Rayisa Nedashkivska
Q4454697,Тени старого замка,Q4151265,Leonid Gubanov
Q5652630,Happy Days,Q4252213,Nikolay Lavrov
Q4987224,Bulat-Batır,Q4078859,Tatyana Barysheva
Q4456135,Wine,Q20511028,Hakob Azizyan
Q5580927,Golos,Q4405209,Natalya Sayko
Q4899070,Between Day and Night,Q4167730,Yelena Drapeko
Q4454138,Телефонистка,Q12840909,Kima Məmmədova
Q4987224,Bulat-Batır,Q4237360,Galina Kravchenko
Q4453991,Telegram,Q378333,Rolan Bykov
Q5580927,Golos,Q314151,Petr Shelokhonov
Q6418483,Sons of Bitches,Q461085,Aleksandr Abdulov
Q5580927,Golos,Q1994208,Yelena Safonova
Q6418483,Sons of Bitches,Q1970312,Larisa Udovichenko
Q4456135,Wine,Q4322571,Galya Novents
Q4454138,Телефонистка,Q12842854,Maryam Seyidbeyli
Q4454138,Телефонистка,Q12847124,Valentina Xmara
Q4454138,Телефонистка,Q12850368,Ətayə Əliyeva
Q6091806,It Happened in the Donbass,Q4348354,Ivan Pelttser
Q6091806,It Happened in the Donbass,Q4468016,Yelena Tyapkina
Q4899070,Between Day and Night,Q251588,Manfred Zetzsche
Q4899070,Between Day and Night,Q2174002,Rudolf Ulrich
Q5580927,Golos,Q4265604,Vsevolod Shilovsky
Q5395734,Errors of Youth,Q510170,Natalya Varley
Q6091806,It Happened in the Donbass,Q4284142,Lavrenti Masokha
Q6091806,It Happened in the Donbass,Q4333355,Tatiana Okunevskaya
Q4453397,Theatre,Q2026428,Gunārs Cilinskis
Q4453991,Telegram,Q2398970,Stanislav Sadalsky
Q4899070,Between Day and Night,Q2589736,Wolfgang Greese
Q4453991,Telegram,Q4070798,Nina Arkhipova
Q6498167,Карьер,Q102426790,"Ступаков, Юрий Фёдорович"
Q4453397,Theatre,Q257901,Vija Artmane
Q6581536,Park,Q3094749,Galina Belyayeva
Q5395734,Errors of Youth,Q4070798,Nina Arkhipova
Q5168690,Copper Angel,Q2368070,Leonid Kuravlyov
Q6581536,Park,Q2366127,Alexander Kalyagin
Q4699937,Ajooba,Q9570,Amitabh Bachchan
Q4453991,Telegram,Q310873,Yuri Nikulin
Q5771942,His Call,Q4372645,Varvara Popova
Q5580927,Golos,Q4209082,Georgy Kalatozishvili
Q5395734,Errors of Youth,Q2365826,Nikolai Karachentsov
Q4453397,Theatre,Q2306866,Ivars Kalniņš
Q5168690,Copper Angel,Q4246159,Alim Kouliev
Q5168690,Copper Angel,Q4484032,Aleksandr Filippenko
Q6350897,Dudaryky,Q12138626,Фёдор Лукич Панасенко
Q4453991,Telegram,Q4528025,Sergey Shustitsky
Q6581536,Park,Q2042518,Fakhraddin Manafov
Q6581536,Park,Q2398970,Stanislav Sadalsky
Q4454138,Телефонистка,Q12839995,Gündüz Abbasov
Q4699937,Ajooba,Q7560775,Sonam
Q5168690,Copper Angel,Q2003697,Anatoly Borisovich Kuznetsov
Q4699937,Ajooba,Q258820,Rishi Kapoor
Q4699937,Ajooba,Q158558,Dimple Kapadia
Q4699937,Ajooba,Q165816,Dara Singh
Q4699937,Ajooba,Q334822,Shammi Kapoor
Q4699937,Ajooba,Q979990,Saeed Jaffrey
Q5168690,Copper Angel,Q4538670,Leonid Yarmolnik
Q6498167,Карьер,Q4095399,Igor Bochkin
Q6581536,Park,Q461589,Galina Polskikh
Q5395734,Errors of Youth,Q521665,Marina Neyolova
Q4455249,Тепло твоих рук,Q446914,Sofiko Chiaureli
Q4455249,Тепло твоих рук,Q3652547,Tengiz Archvadze
Q4454138,Телефонистка,Q4521536,Nodar Şaşıqoğlu
Q4699937,Ajooba,Q333443,Amrish Puri
Q6418483,Sons of Bitches,Q782176,Leonid Filatov
Q4453991,Telegram,Q1964825,Nikolai Burlyayev
Q6350897,Dudaryky,Q264253,Bohdan Stupka
Q6350897,Dudaryky,Q12093740,Yaroslav Havrylyuk
Q4699937,Ajooba,Q3632832,Sushma Seth
Q6418483,Sons of Bitches,Q4199553,Vladimir Ilyin
Q6418483,Sons of Bitches,Q4521494,Nina Shatskaya
Q6091806,It Happened in the Donbass,Q1979065,Ivan Pereverzev
Q4454833,Shadow,Q302878,Anastasiya Vertinskaya
Q4454833,Shadow,Q2364264,Oleg Dahl
Q7403723,Salavat Yulayev,Q4448132,Rim Syrtlanov
Q7267252,The Yellow Ticket,Q507996,Anna Sten
Q6876462,Дедушка дедушки нашего дедушки,Q12840463,Hüseynağa Sadıqov
Q7278565,Домик в дюнах,Q2996111,Bruno O'Ya
Q7278565,Домик в дюнах,Q4372645,Varvara Popova
Q7281930,Prince Daniil Galitsky,Q12099967,Viktor Demetrash
Q7403723,Salavat Yulayev,Q4305696,Arslan Mubaryakov
Q7258905,Pugachev,Q17426750,Salavat Kireyev
Q6696555,Luch Smerti,Q2382918,Andrei Fajt
Q6749771,The Circus Princess,Q273150,Natalya Belokhvostikova
Q6876462,Дедушка дедушки нашего дедушки,Q12845360,Sabir Mammadov
Q6681058,Мужчина для молодой женщины,Q12849963,Əjdər Həmidov
Q6876462,Дедушка дедушки нашего дедушки,Q4334549,Hamida Omarova
Q6913306,Morozko,Q1959505,Boris Livanov
Q7273673,Married Bachelor,Q1970312,Larisa Udovichenko
Q6696555,Luch Smerti,Q278319,Aleksandra Khokhlova
Q6672392,Chronicles of a Dive Bomber,Q4102516,Lev Vaynshteyn
Q7081163,Dangerous Games,Q2081886,Leonhard Merzin
Q6817044,Очень скучная история,Q4062312,Rafig Aliyev
Q6817044,Очень скучная история,Q4497526,Patimat Khizroyeva
Q7363131,Romeo and Juliet,Q4232911,Sergey Koren
Q7363131,Romeo and Juliet,Q4254150,Aleksandr Aleksandrovich Lapauri
Q6817044,Очень скучная история,Q12840228,Hamlet Xanızadə
Q7258905,Pugachev,Q4178449,Aleksandr Zhdanov
Q7258905,Pugachev,Q4093841,Vladimir Borisov
Q7281930,Prince Daniil Galitsky,Q1430811,Leonardas Zelčius
Q7363131,Romeo and Juliet,Q4178491,Yuri Zhdanov
Q6696555,Luch Smerti,Q1375292,Vladimir Fogel
Q6681058,Мужчина для молодой женщины,Q12841289,Laləzar Mustafayeva
Q7278565,Домик в дюнах,Q12364097,Hugo Laur
Q6681058,Мужчина для молодой женщины,Q4062364,Məmməd Əlil
Q7281930,Prince Daniil Galitsky,Q111781453,M. Joel
Q7258905,Pugachev,Q4141710,Sergey Golovanov
Q7133023,Papirosnitsa ot Mosselproma,Q2358989,Igor Ilyinsky
Q6672392,Chronicles of a Dive Bomber,Q2364264,Oleg Dahl
Q6959188,Nahapet,Q2591268,Sos Sargsyan
Q7363131,Romeo and Juliet,Q4178489,Yury Zhdanov
Q7133023,Papirosnitsa ot Mosselproma,Q4504509,Nikolai Tseretelli
Q6816303,Men of the Sea,Q4110524,Leonid Sergeevich Vivʹen
Q6816303,Men of the Sea,Q4430083,Vasiliy Yakovlevich Sofronov
Q7281930,Prince Daniil Galitsky,Q4172884,Viktor Yevgrafov
Q7281930,Prince Daniil Galitsky,Q15065060,Nikolay Volkov
Q7281930,Prince Daniil Galitsky,Q4443180,Arūnas Storpirštis
Q6696555,Luch Smerti,Q4329539,Leonid Obolensky
Q6681058,Мужчина для молодой женщины,Q4153982,Melik Dadashev
Q7258905,Pugachev,Q257901,Vija Artmane
Q7267252,The Yellow Ticket,Q3617656,Anel Sudakevich
Q7211065,Семейная мелодрама,Q68537,Lyudmila Gurchenko
Q7258905,Pugachev,Q4139620,Pyotr Glebov
Q7081163,Dangerous Games,Q516935,Jüri Järvet
Q7258905,Pugachev,Q4284539,Yevgeny Matveyev
Q7258905,Pugachev,Q4331579,Fyodor Odinokov
Q6816303,Men of the Sea,Q1959505,Boris Livanov
Q7281930,Prince Daniil Galitsky,Q12093731,Ivan Havryliuk
Q6681058,Мужчина для молодой женщины,Q2079845,Leyla Badirbeyli
Q7281930,Prince Daniil Galitsky,Q4159571,Zinayida Dekhtyaryova
Q7281930,Prince Daniil Galitsky,Q4245101,Vera Kuznetsova
Q7267252,The Yellow Ticket,Q570572,Vera Maretskaya
Q6681058,Мужчина для молодой женщины,Q4465673,Hasanagha Turabov
Q6696555,Luch Smerti,Q6359894,Sergei Komarov
Q6749771,The Circus Princess,Q4463927,Nikolai Trofimov
Q6959188,Nahapet,Q718622,Frunzik Mkrtchyan
Q6705785,Taran,Q12374266,Rudolf Allabert
Q7363131,Romeo and Juliet,Q4176577,Aleksey Yermolayev
Q6681058,Мужчина для молодой женщины,Q12838068,Cahangir Aslanoğlu
Q7281930,Prince Daniil Galitsky,Q4070194,Kostyantyn Artemenko
Q7281930,Prince Daniil Galitsky,Q4148276,Yury Grebenshchikov
Q7267252,The Yellow Ticket,Q284136,Nikolai Batalov
Q7258905,Pugachev,Q571006,Victor Pavlov
Q7281930,Prince Daniil Galitsky,Q19615511,Nurmuxan Janturin
Q6876462,Дедушка дедушки нашего дедушки,Q16374675,Samandar Rzayev
Q7281930,Prince Daniil Galitsky,Q264253,Bohdan Stupka
Q7258905,Pugachev,Q4081307,Vilnis Beķeris
Q7258905,Pugachev,Q4188789,Constantine L. Zakhartchenko
Q7363131,Romeo and Juliet,Q4200000,"Ильющенко, Елена Михайловна"
Q7363131,Romeo and Juliet,Q4387977,Aleksandr Radunsky
Q6672392,Chronicles of a Dive Bomber,Q4405299,Gennady Sayfulin
Q7281930,Prince Daniil Galitsky,Q4101147,Sergey Bystritsky
Q7281930,Prince Daniil Galitsky,Q4169664,Yuriy Dubrovin (actor)
Q6817044,Очень скучная история,Q4517256,Giuli Chokhonelidze
Q6876462,Дедушка дедушки нашего дедушки,Q94241,Şamil Süleymanlı
Q7281930,Prince Daniil Galitsky,Q4397202,Ernst Romanov
Q6705785,Taran,Q4261355,Antra Liedskalniņa
Q7211065,Семейная мелодрама,Q4214712,Valery Kargin
Q7281930,Prince Daniil Galitsky,Q1048113,Bolot Beishenaliev
Q6696555,Luch Smerti,Q55195,Vsevolod Pudovkin
Q7278565,Домик в дюнах,Q3341695,Nikolay Sergeev
Q7258905,Pugachev,Q4058389,Anatoly Azo
Q7258905,Pugachev,Q4143593,Igor Gorbachyov
Q7258905,Pugachev,Q4155994,Wacław Dworzecki
Q7133023,Papirosnitsa ot Mosselproma,Q2547318,Yuliya Solntseva
Q7258905,Pugachev,Q5609039,Grigore Grigoriu
Q7281930,Prince Daniil Galitsky,Q4126841,Yuriy Votyakov
Q7281930,Prince Daniil Galitsky,Q4399766,Yuriy Rudchenko
Q7267252,The Yellow Ticket,Q1375292,Vladimir Fogel
Q7258905,Pugachev,Q1316416,Tamara Syomina
Q7363131,Romeo and Juliet,Q28885,Galina Ulanova
Q6749771,The Circus Princess,Q4218797,Igor Keblušek
Q7258905,Pugachev,Q4382196,Olga Prokhorova
Q6876462,Дедушка дедушки нашего дедушки,Q4152244,Hamlet Qurbanov
Q12055283,Sokolovo,Q95444378,Miroslav Rataj
Q12055283,Sokolovo,Q95807225,Miloslav Homola
Q11035920,Anahit,Q335346,Shara Talean
Q11829072,Pereprava,Q4185373,Tomasz Zaliwski
Q12055283,Sokolovo,Q101244623,Jan Vana
Q11035920,Anahit,Q4419814,Metaksia Simonyan
Q11829072,Pereprava,Q9140187,Adam Probosz
Q12055283,Sokolovo,Q95138214,Pavel Jiras
Q12055283,Sokolovo,Q95229996,Jaroslav Rozsíval
Q11035920,Anahit,Q1071772,Avet Avetisyan
Q11035920,Anahit,Q13052132,Aram Amirbekyan
Q12055283,Sokolovo,Q104599108,Arnošt Böhm
Q12055283,Sokolovo,Q95361203,Zdeněk Hodr
Q12055283,Sokolovo,Q95363146,Hugo Kaminský
Q11689145,Фуртуна,Q4149806,Nikolai Gritsenko
Q11041871,Q11041871,Q1071772,Avet Avetisyan
Q11035920,Anahit,Q2064150,Hrachia Nersisyan
Q12055283,Sokolovo,Q101113155,Miloslav Šindler
Q12055283,Sokolovo,Q95155159,Ivo Kubečka
Q12055283,Sokolovo,Q95381181,Ludvík Pozník
Q12055283,Sokolovo,Q95821653,Zdenek Novotný
Q11041871,Q11041871,Q2064150,Hrachia Nersisyan
Q12055283,Sokolovo,Q104631388,Oldřich Semerák
Q11035920,Anahit,Q13053123,Khachatur Abrahamyan
Q11035920,Anahit,Q13055279,Ori Buniatyan
Q12055283,Sokolovo,Q101051096,Jiří Klenot
Q12055283,Sokolovo,Q101210271,Jaroslav Klenot
Q12055283,Sokolovo,Q27974650,Oldřich Vlček
Q12055283,Sokolovo,Q17473617,Antonín Hardt
Q12055283,Sokolovo,Q95078230,Karel Hábl
Q12055283,Sokolovo,Q95164811,Jiří Flíček
Q10857213,Завтра будет поздно…,Q242138,Nonna Mordyukova
Q12055283,Sokolovo,Q95093539,Jaroslava Tichá
Q12055283,Sokolovo,Q101210278,Jindřich Sejk
Q12055283,Sokolovo,Q101067780,Rudolf Kalina
Q12055283,Sokolovo,Q101210283,Ludvík Wolf
Q11035920,Anahit,Q4279685,David Malyan
Q12055283,Sokolovo,Q106281330,Jan Krafka
Q10857213,Завтра будет поздно…,Q709406,Michal Dočolomanský
Q12055283,Sokolovo,Q50891431,Lev Ivanov
Q10857213,Завтра будет поздно…,Q4098868,Maya Bulgakova
Q11829072,Pereprava,Q5917668,Krzysztof Kołbasiuk
Q11035920,Anahit,Q4164023,Frunze Dovlatyan
Q12055283,Sokolovo,Q104599132,Zdena Burdová
Q11689145,Фуртуна,Q3300634,Naim Frashëri
Q11829072,Pereprava,Q11725102,Jerzy Molga
Q10857213,Завтра будет поздно…,Q3735272,Milan Kňažko
Q12055283,Sokolovo,Q54180922,Jan Bartoš
Q12055283,Sokolovo,Q18718707,Jaroslav Tomsa
Q12055283,Sokolovo,Q111973612,Ladislav Hádl
Q11689145,Фуртуна,Q2003697,Anatoly Borisovich Kuznetsov
Q11689145,Фуртуна,Q2376266,Ariadna Shengelaya
Q11829072,Pereprava,Q9265129,Gabriel Nehrebecki
Q11829072,Pereprava,Q9389839,Zdzisław Rychter
Q11829072,Pereprava,Q724415,Bohdan Ejmont
Q11035920,Anahit,Q20509668,Vaghinak Marguni
Q12055283,Sokolovo,Q55283553,Vladimír Matějček
Q11829072,Pereprava,Q4283732,Valentinas Masalskis
Q11041871,Q11041871,Q13054857,Sofya Volkhovskaya-Bek-Nazarava
Q11293734,Pod severnym siyaniyem,Q1488230,Tetsurō Tamba
Q11829072,Pereprava,Q245356,Zygmunt Malanowicz
Q11293734,Pod severnym siyaniyem,Q4091037,Andrei Boltnev
Q11829072,Pereprava,Q11818044,Piotr Siejka
Q10857213,Завтра будет поздно…,Q4290872,Nikolay Merzlikin
Q11829072,Pereprava,Q4315752,Boris Nevzorov
Q11829072,Pereprava,Q9251201,Edward Sosna
Q11035920,Anahit,Q28736702,Bella Isahakyan
Q12055283,Sokolovo,Q22132818,Zora Jiráková
Q11829072,Pereprava,Q11728058,Jolanta Grusznic
Q11829072,Pereprava,Q11779776,Mieczysław Janowski
Q11041871,Q11041871,Q20508321,Anatoli Mokatsyan
Q11035920,Anahit,Q21212749,Yevgenya Sebar
Q11829072,Pereprava,Q4937872,Bogusz Bilewski
Q11829072,Pereprava,Q6430156,Halina Kossobudzka
Q12055283,Sokolovo,Q101210280,Q101210280
Q12055283,Sokolovo,Q101225951,Q101225951
Q12055283,Sokolovo,Q101244878,Q101244878
Q11293734,Pod severnym siyaniyem,Q975146,Kōji Yakusho
Q11829072,Pereprava,Q9382567,Włodzimierz Adamski
Q12055283,Sokolovo,Q104626156,Q104626156
Q10857213,Завтра будет поздно…,Q511930,Jozef Kroner
Q12055283,Sokolovo,Q95155324,Jiří Havel
Q12055283,Sokolovo,Q95401111,Karel Sekera
Q12055283,Sokolovo,Q104599211,Bert Schneider
Q11829072,Pereprava,Q3482046,Teresa Lipowska
Q11829072,Pereprava,Q4236363,Ryszard Kotys
Q12055283,Sokolovo,Q101244916,Karel Vítek
Q12055283,Sokolovo,Q58640705,Otakar Rademacher
Q12055283,Sokolovo,Q101112637,Jiří Hein
Q12055283,Sokolovo,Q101210281,Jaroslav Vlk
Q11293734,Pod severnym siyaniyem,Q55207,Nikita Mikhalkov
Q11829072,Pereprava,Q9153307,Andrzej Precigs
Q12055283,Sokolovo,Q104631421,Zbyněk Krákora
Q11293734,Pod severnym siyaniyem,Q3293186,Marina Zudina
Q12055283,Sokolovo,Q101048596,Иржи Краус
Q12055283,Sokolovo,Q101113108,Milena Kaplická
Q12055283,Sokolovo,Q101245543,Milan Miroslav Livora
Q12055283,Sokolovo,Q101107823,Vladimír Navrátil
Q10857213,Завтра будет поздно…,Q27014,Oldo Hlaváček
Q12055283,Sokolovo,Q95179180,Vladimír Pavlar
Q10548680,"War and Peace, Part I: Andrei Bolkonsky",Q55190,Sergei Bondarchuk
Q10857213,Завтра будет поздно…,Q106188577,Q106188577
Q7768777,The Third Blow,Q2378069,Mikhail Astangov
Q7768777,The Third Blow,Q1979065,Ivan Pereverzev
Q7554740,Sohni Mahiwal,Q944546,Sunny Deol
Q10548680,"War and Peace, Part I: Andrei Bolkonsky",Q4424587,Boris Aleksandrovich Smirnov
Q8051068,My Seven Sons,Q4279840,Hasan Mammadov
Q7554740,Sohni Mahiwal,Q3595934,Poonam Dhillon
Q7403723,Salavat Yulayev,Q1509164,Georgy Millyar
Q7678065,Takeoff,Q297736,Yevgeny Yevtushenko
Q7731993,The Enchanted Desna,Q647413,Boris Andreyev
Q10857213,Завтра будет поздно…,Q95899232,Jozef Majerčík
Q7773012,The Voice in the Wilderness,Q4235915,Rafael Kotanjyan
Q7773012,The Voice in the Wilderness,Q4361639,Vardan Petrosyan
Q7598540,The Idiot,Q97708411,Leonid Parkhomenko
Q7773012,The Voice in the Wilderness,Q2090275,Michael Poghosyan
Q7837543,Tree Dzhamal,Q4058895,Maya-Gozel Aimedova
Q8051068,My Seven Sons,Q12844868,Rafiq Azimov
Q8051068,My Seven Sons,Q13534534,İsmayıl Osmanlı
Q9335056,The District Secretary,Q449770,Marina Ladynina
Q7731993,The Enchanted Desna,Q20066560,Vladimir Goncharov
Q7773012,The Voice in the Wilderness,Q7938514,Vladimir Msryan
Q8051068,My Seven Sons,Q16377979,Shahmar Alakbarov
Q8051068,My Seven Sons,Q16418486,Zemfira İsmayılova
Q7737702,The Great Dawn,Q845854,Tamara Makarova
Q7737702,The Great Dawn,Q3652528,Spartak Bagashvili
Q8051068,My Seven Sons,Q4465673,Hasanagha Turabov
Q10857213,Завтра будет поздно…,Q13419675,Ivan Rajniak
Q8051068,My Seven Sons,Q16367032,Elçin Məmmədov
Q8051068,My Seven Sons,Q16378307,Abdül Mahmudov
Q10857213,Завтра будет поздно…,Q12037114,Mikuláš Huba
Q7559544,Somebody Else's Coat,Q2656642,Andrei Kostrichkin
Q10761432,The Ulyanov Family,Q800029,Lyubov Sokolova
Q10548680,"War and Peace, Part I: Andrei Bolkonsky",Q312483,Vyacheslav Tikhonov
Q10857213,Завтра будет поздно…,Q16665037,Igor Komarov
Q9098038,Get Thee Out,Q4226588,Valeri Kozinets
Q9098038,Get Thee Out,Q4270557,Aleksandr Lykov
Q9335056,The District Secretary,Q4103369,Vasili Vanin
Q7731993,The Enchanted Desna,Q3575559,Zinaida Kiriyenko
Q10548680,"War and Peace, Part I: Andrei Bolkonsky",Q242138,Nonna Mordyukova
Q10548680,"War and Peace, Part I: Andrei Bolkonsky",Q603381,Nikolai Grinko
Q9098038,Get Thee Out,Q4101308,Viktor Bychkov
Q7737702,The Great Dawn,Q3647196,Ivan Perestiani
Q10548680,"War and Peace, Part I: Andrei Bolkonsky",Q2626298,Vasily Lanovoy
Q10761432,The Ulyanov Family,Q97315865,Vladimir Sergeyevich Korovin
Q7598540,The Idiot,Q784509,Yury Yakovlev
Q9098038,Get Thee Out,Q4263523,Anna Lisyanskaya
Q7737702,The Great Dawn,Q30349042,Konstantin Müfke
Q7553776,Sofiya Perovskaya,Q61540,Viktor Tarasov
Q9335056,The District Secretary,Q4373683,Boris Poslavsky
Q10857213,Завтра будет поздно…,Q108224816,Jaroslav Duricek
Q7773012,The Voice in the Wilderness,Q22665528,Hasmik Ter-Karapetyan
Q10857213,Завтра будет поздно…,Q4767308,Josef Budský
Q7773012,The Voice in the Wilderness,Q13055031,Vigen Chaldranyan
Q10548680,"War and Peace, Part I: Andrei Bolkonsky",Q464265,Ludmila Savelyeva
Q7513481,Here we are!,Q16404524,Väino Puura
Q10548680,"War and Peace, Part I: Andrei Bolkonsky",Q4151274,Irina Gubanova
Q7759838,The Red Apple,Q4517080,Suimenkul Chokmorov
Q10548680,"War and Peace, Part I: Andrei Bolkonsky",Q4485021,Dzhemma Firsova
Q9098038,Get Thee Out,Q4286614,Otar Megvinetukhutsesi
Q8074696,Zoya,Q4114200,Galina Vodyanitskaya
Q7768777,The Third Blow,Q328007,Aleksei Dikiy
Q7773012,The Voice in the Wilderness,Q13053250,Karen Janibekyan
Q10857213,Завтра будет поздно…,Q15064968,Yevgeniya Vetlova
Q7513481,Here we are!,Q6501422,Lauri Nebel
Q7553776,Sofiya Perovskaya,Q4312199,Aleksandra Nazarova
Q7731993,The Enchanted Desna,Q22246755,Vyacheslav Voronin
Q10761432,The Ulyanov Family,Q4239917,Nina Krachkovskaya
Q7737702,The Great Dawn,Q400341,Mikheil Gelovani
Q7773012,The Voice in the Wilderness,Q22138703,Armen Marutyan
Q7513481,Here we are!,Q12368663,Lia Laats
Q7729784,The Descendant of the Snow Leopard,Q55825756,Gulnara Kadraliyeva
Q10548680,"War and Peace, Part I: Andrei Bolkonsky",Q466139,Oleg Tabakov
Q7737702,The Great Dawn,Q4134711,Shalva Gedevanishvili
Q7737702,The Great Dawn,Q4519210,Giorgi Shavgulidze
Q10548680,"War and Peace, Part I: Andrei Bolkonsky",Q1509164,Georgy Millyar
Q7513481,Here we are!,Q16403304,Ervin Abel
Q7716486,The Beloved,Q4285658,Avtandil Makharadze
Q7403723,Salavat Yulayev,Q1196388,Nikolai Kryuchkov
Q10761432,The Ulyanov Family,Q4236741,Afanasy Kochetkov
Q9098038,Get Thee Out,Q4401622,Nikolay Rybnikov
Q7759838,The Red Apple,Q7688488,Tattybübü Tursunbayeva
Q7598540,The Idiot,Q4367384,Nikita Podgorny
Q7513481,Here we are!,Q12366421,Karl Kalkun
Q9098038,Get Thee Out,Q167243,Kseniya Rappoport
Q10548680,"War and Peace, Part I: Andrei Bolkonsky",Q3164820,Jean-Claude Balard
Q10548680,"War and Peace, Part I: Andrei Bolkonsky",Q3918331,Anatoli Ktorov
Q9098038,Get Thee Out,Q4297329,Viktor P. Mikhaylov
Q7773012,The Voice in the Wilderness,Q20507095,Rudolph Ghevondyan
Q7598540,The Idiot,Q4093918,Yuliya Borisova
Q10857213,Завтра будет поздно…,Q12768358,Juraj Sarvaš
Q7768777,The Third Blow,Q537854,Mark Bernes
Q7403723,Salavat Yulayev,Q4144439,Nikolay Gorlov
Q10548680,"War and Peace, Part I: Andrei Bolkonsky",Q55207,Nikita Mikhalkov
Q9391637,Osobykh primet net,Q11817481,Piotr Garlicki
Q7797598,Three Lives,Q259900,Nato Vachnadze
Q8051068,My Seven Sons,Q12850249,Ənvər Həsənov
Q9335056,The District Secretary,Q764546,Mikhail Zharov
Q10761432,The Ulyanov Family,Q4137899,Sofja Giatsintova
Q10761432,The Ulyanov Family,Q4536069,Feliks Yavorsky
Q12087230,Tyazhyolyi kolos,Q4314290,Nataliya Naum
Q12135260,Once in the Summer,Q74895,Ivan Koval-Samborskij
Q12133052,Небылицы про Ивана (фильм),Q12093731,Ivan Havryliuk
Q12133052,Небылицы про Ивана (фильм),Q3920849,Stefaniya Stanyuta
Q12133052,Небылицы про Ивана (фильм),Q4078801,Anatoly Barchuk
Q12144868,Prometheus,Q12160225,Ivan Tverdokhlib
Q12130026,Море зовёт (фильм),Q4422155,Lyudmila Skopina
Q12144868,Prometheus,Q4324892,Natalia Uzhviy
Q12144868,Prometheus,Q4449228,Polina Tabachnykova-Nyatko
Q12055283,Sokolovo,Q800029,Lyubov Sokolova
Q12055283,Sokolovo,Q1279451,Martin Štěpánek
Q12144868,Prometheus,Q4417269,Oleksandr Serdiuk
Q12055283,Sokolovo,Q1682138,Jan Pohan
Q12055283,Sokolovo,Q4139340,Lyudmila Gladunko
Q12055283,Sokolovo,Q4734268,Alois Švehlík
Q12055283,Sokolovo,Q3918042,Vladimir Samoylov
Q12075259,Повесть об одной девушке,Q446914,Sofiko Chiaureli
Q12055283,Sokolovo,Q6203658,Jiří Holý
Q12135260,Once in the Summer,Q12160225,Ivan Tverdokhlib
Q12055283,Sokolovo,Q7929814,Viktor Preiss
Q12055283,Sokolovo,Q8447061,Josef Langmiler
Q12055283,Sokolovo,Q10417725,Štefan Kvietik
Q12055283,Sokolovo,Q121504,Jiří Kodet
Q12055283,Sokolovo,Q2084647,Václav Mareš
Q12055283,Sokolovo,Q11774128,Dalimil Klapka
Q12055283,Sokolovo,Q12025031,Jiří Adamec
Q12055283,Sokolovo,Q12025614,Jiří Zahajský
Q12055283,Sokolovo,Q12044219,Pavel Pípal
Q12055283,Sokolovo,Q12048891,Raoul Schránil
Q12055283,Sokolovo,Q2173068,Rudolf Jelínek
Q12131880,На Киевском направлении,Q4417266,Les Serdiuk
Q12055283,Sokolovo,Q2623285,Yury Solomin
Q12055283,Sokolovo,Q4281948,Viktor Markin
Q12132201,The Encounter of a Lifetime,Q2997148,Nadezhda Rumyantseva
Q12073610,Ivan Franko,Q55190,Sergei Bondarchuk
Q12073971,Idu do tebe,Q1071694,Alla Demidova
Q12055283,Sokolovo,Q11218930,Bohumil Pastorek
Q12055283,Sokolovo,Q1362702,Petr Skarke
Q12055283,Sokolovo,Q12025265,Jiří Klem
Q12055283,Sokolovo,Q12032547,Ladislav Lakomý
Q12055283,Sokolovo,Q12044867,Petr Herrmann
Q12133052,Небылицы про Ивана (фильм),Q894310,Boryslav Brondukov
Q12055283,Sokolovo,Q605747,Jiří Pleskot
Q12055283,Sokolovo,Q12017572,František Vicena
Q12073971,Idu do tebe,Q2365434,Klara Luchko
Q12073971,Idu do tebe,Q3183886,Konstantin Stepankov
Q12055283,Sokolovo,Q1195638,Ladislav Chudík
Q12055283,Sokolovo,Q12044999,Petr Pelzer
Q12055283,Sokolovo,Q3490505,Jiří Krampol
Q12055283,Sokolovo,Q2354248,Miroslav Moravec
