header_id,occures_in
C2_facs_167_tr_1700920930,C1_facs_358_tr_1700322425
C2_facs_167_tr_1700920930,C1_facs_361_tr_1700322536
C2_facs_167_tr_1700920930,C1_facs_361_tr_1700322537
C2_facs_167_tr_1700920930,C1_facs_366_tr_1700322605
C2_facs_167_tr_1700920930,C1_facs_369_tr_1700432637
C2_facs_167_tr_1700920930,C1_facs_372_tr_1700430758
C2_facs_167_tr_1700920930,C1_facs_384_tr_1700430859
C2_facs_167_tr_1700920930,C1_facs_387_tr_1700430241
C2_facs_167_tr_1700920930,C1_facs_387_tr_1700430240
C2_facs_167_tr_1700920930,C1_facs_395_tr_1700429288
C2_facs_167_tr_1700920930,C1_facs_398_tr_1700431740
C2_facs_167_tr_1700920930,C1_facs_400_tr_1700431820
C2_facs_167_tr_1700920930,C1_facs_404_tr_1700432571
C2_facs_167_tr_1700920930,C1_facs_405_tr_1700430138
C2_facs_167_tr_1700920930,C1_facs_409_tr_1700432120
C2_facs_167_tr_1700920930,C1_facs_431_tr_1700430844
C2_facs_167_tr_1700920930,C1_facs_435_tr_1700431386
C2_facs_167_tr_1700920930,C1_facs_437_tr_1700430918
C2_facs_167_tr_1700920930,C1_facs_440_tr_1700431082
C2_facs_167_tr_1700920930,C1_facs_440_tr_1700431080
C2_facs_167_tr_1700920930,C1_facs_451_tr_1700430473
C2_facs_167_tr_1700920930,C1_facs_458_tr_1700432332
C2_facs_167_tr_1700920930,C1_facs_464_tr_1700431997
C2_facs_167_tr_1700920930,C1_facs_487_tr_1700431394
C2_facs_167_tr_1700920930,C1_facs_494_tr_1700432453
C2_facs_167_tr_1700920930,C1_facs_495_tr_1700431933
C2_facs_167_tr_1700920930,C1_facs_497_tr_1700430428
C2_facs_167_tr_1700920930,C1_facs_512_tr_1700429953
C2_facs_167_tr_1700920930,C1_facs_512_tr_1700429949
C2_facs_167_tr_1700920930,C1_facs_524_tr_1701613318
C2_facs_167_tr_1700920930,C2_facs_3_tr_1700919157
C2_facs_167_tr_1700920930,C2_facs_8_tr_1700920080
C2_facs_167_tr_1700920930,C2_facs_9_tr_1700920044
C2_facs_167_tr_1700920930,C2_facs_20_tr_1700919295
C2_facs_167_tr_1700920930,C2_facs_29_tr_1700920923
C2_facs_167_tr_1700920930,C2_facs_33_tr_1700918950
C2_facs_167_tr_1700920930,C2_facs_34_tr_1700919124
C2_facs_167_tr_1700920930,C2_facs_38_tr_1700919570
C2_facs_167_tr_1700920930,C2_facs_44_tr_1700919387
C2_facs_167_tr_1700920930,C2_facs_59_tr_1700919537
C2_facs_167_tr_1700920930,C2_facs_60_tr_1700918923
C2_facs_167_tr_1700920930,C2_facs_62_tr_1700918750
C2_facs_167_tr_1700920930,C2_facs_65_tr_1700919453
C2_facs_167_tr_1700920930,C2_facs_66_tr_1700920175
C2_facs_167_tr_1700920930,C2_facs_75_tr_1700921444
C2_facs_167_tr_1700920930,C2_facs_88_tr_1700919414
C2_facs_167_tr_1700920930,C2_facs_90_tr_1700921100
C2_facs_167_tr_1700920930,C2_facs_92_tr_1700918764
C2_facs_167_tr_1700920930,C2_facs_101_tr_1700920265
C2_facs_167_tr_1700920930,C2_facs_104_tr_1700921685
C2_facs_167_tr_1700920930,C2_facs_105_tr_1700921262
C2_facs_167_tr_1700920930,C2_facs_110_tr_1700919470
C2_facs_167_tr_1700920930,C2_facs_114_tr_1700919869
C2_facs_167_tr_1700920930,C2_facs_127_tr_1700921594
C2_facs_167_tr_1700920930,C2_facs_130_tr_1700918969
C2_facs_167_tr_1700920930,C2_facs_134_tr_1700920792
C2_facs_167_tr_1700920930,C2_facs_143_tr_1700920754
C2_facs_167_tr_1700920930,C2_facs_149_tr_1700920238
C2_facs_167_tr_1700920930,C2_facs_158_tr_1700921430
C2_facs_167_tr_1700920930,C2_facs_162_tr_1700921728
C2_facs_167_tr_1700920930,C2_facs_163_tr_1700919399
C2_facs_167_tr_1700920930,C2_facs_167_tr_1700920927
C2_facs_167_tr_1700920930,C2_facs_169_tr_1700919373
C2_facs_167_tr_1700920930,C2_facs_172_tr_1700920985
C2_facs_167_tr_1700920930,C2_facs_172_tr_1700920988
C2_facs_167_tr_1700920930,C2_facs_173_tr_1700921642
C2_facs_167_tr_1700920930,C2_facs_180_tr_1700920637
C2_facs_167_tr_1700920930,C2_facs_185_tr_1700920328
C2_facs_167_tr_1700920930,C2_facs_186_tr_1700920029
C2_facs_167_tr_1700920930,C2_facs_187_tr_1700919711
C2_facs_167_tr_1700920930,C2_facs_188_tr_1700919336
C2_facs_167_tr_1700920930,C2_facs_189_tr_1700921605
C2_facs_167_tr_1700920930,C2_facs_205_tr_1700920250
C2_facs_167_tr_1700920930,C2_facs_207_tr_1700919738
C2_facs_167_tr_1700920930,C2_facs_219_tr_1700918880
C2_facs_167_tr_1700920930,C2_facs_220_tr_1700918838
C2_facs_167_tr_1700920930,C2_facs_221_tr_1700920198
C2_facs_167_tr_1700920930,C2_facs_226_tr_1700921329
C2_facs_167_tr_1700920930,C2_facs_235_tr_1700921324
C2_facs_167_tr_1700920930,C2_facs_235_tr_1700921321
C2_facs_167_tr_1700920930,C2_facs_240_tr_1700919029
C2_facs_167_tr_1700920930,C2_facs_272_tr_1700919282
C2_facs_167_tr_1700920930,C2_facs_276_tr_1700919126
C2_facs_167_tr_1700920930,C2_facs_276_tr_1700919127
C2_facs_167_tr_1700920930,C2_facs_277_tr_1700919380
C2_facs_167_tr_1700920930,C2_facs_280_tr_1700920120
C2_facs_167_tr_1700920930,C2_facs_280_tr_1700920118
C2_facs_167_tr_1700920930,C2_facs_281_tr_1700920448
C2_facs_167_tr_1700920930,C2_facs_289_tr_1700921018
C2_facs_167_tr_1700920930,C2_facs_290_tr_1700920098
C2_facs_167_tr_1700920930,C2_facs_294_tr_1700919605
C2_facs_167_tr_1700920930,C2_facs_302_tr_1700920618
C2_facs_167_tr_1700920930,C2_facs_304_tr_1700919169
C2_facs_167_tr_1700920930,C2_facs_313_tr_1700920932
C2_facs_167_tr_1700920930,C2_facs_316_tr_1700920664
C2_facs_167_tr_1700920930,C2_facs_318_tr_1700919108
C2_facs_167_tr_1700920930,C2_facs_325_tr_1700918617
C2_facs_167_tr_1700920930,C2_facs_329_tr_1700919761
C2_facs_167_tr_1700920930,C2_facs_335_tr_1700920754
C2_facs_167_tr_1700920930,C2_facs_339_tr_1700920656
C2_facs_167_tr_1700920930,C2_facs_346_tr_1700920511
C2_facs_167_tr_1700920930,C2_facs_354_tr_1700920611
C2_facs_167_tr_1700920930,C2_facs_367_tr_1700919362
C2_facs_167_tr_1700920930,C2_facs_369_tr_1700920088
C2_facs_167_tr_1700920930,C2_facs_370_tr_1700919905
C2_facs_167_tr_1700920930,C2_facs_371_tr_1700921503
C2_facs_167_tr_1700920930,C2_facs_376_tr_1700919220
C2_facs_167_tr_1700920930,C2_facs_377_tr_1700918789
C2_facs_167_tr_1700920930,C2_facs_377_tr_1700918790
C2_facs_167_tr_1700920930,C2_facs_385_tr_1700919090
C2_facs_167_tr_1700920930,C2_facs_386_tr_1700919607
C2_facs_167_tr_1700920930,C2_facs_386_tr_1700919615
C2_facs_167_tr_1700920930,C2_facs_392_tr_1700918853
C2_facs_167_tr_1700920930,C2_facs_394_tr_1700919346
C2_facs_167_tr_1700920930,C2_facs_413_tr_1700918921
C2_facs_167_tr_1700920930,C2_facs_429_tr_1700920476
C2_facs_167_tr_1700920930,C2_facs_435_tr_1700921573
C2_facs_168_tr_1700921739,C1_facs_2_region_1699101628768_50
C2_facs_168_tr_1700921739,C1_facs_26_tr_1700316510
C2_facs_168_tr_1700921739,C1_facs_69_tr_1700383960
C2_facs_168_tr_1700921739,C1_facs_74_tr_1700432242
C2_facs_168_tr_1700921739,C1_facs_121_region_1700260881722_1257
C2_facs_168_tr_1700921739,C1_facs_202_tr_1700385687
C2_facs_168_tr_1700921739,C1_facs_244_tr_1700432515
C2_facs_168_tr_1700921739,C1_facs_407_tr_1700429402
C2_facs_168_tr_1700921739,C1_facs_414_tr_1700431676
C2_facs_168_tr_1700921739,C2_facs_186_tr_1700920026
C2_facs_168_tr_1700921739,C2_facs_417_tr_1700921151
C2_facs_169_tr_1700919373,C1_facs_26_tr_1700316510
C2_facs_169_tr_1700919373,C1_facs_47_tr_1700322458
C2_facs_169_tr_1700919373,C1_facs_66_tr_1700383968
C2_facs_169_tr_1700919373,C1_facs_66_tr_1700383969
C2_facs_169_tr_1700919373,C1_facs_76_tr_1700432421
C2_facs_169_tr_1700919373,C1_facs_78_tr_1700431274
C2_facs_169_tr_1700919373,C1_facs_86_tr_1700429459
C2_facs_169_tr_1700919373,C1_facs_104_tr_1700430018
C2_facs_169_tr_1700919373,C1_facs_113_tr_1700431583
C2_facs_169_tr_1700919373,C1_facs_125_region_1700262591140_1592
C2_facs_169_tr_1700919373,C1_facs_139_tr_1700430951
C2_facs_169_tr_1700919373,C1_facs_142_tr_1700431011
C2_facs_169_tr_1700919373,C1_facs_144_tr_1700430119
C2_facs_169_tr_1700919373,C1_facs_151_tr_1700430874
C2_facs_169_tr_1700919373,C1_facs_164_tr_1700429592
C2_facs_169_tr_1700919373,C1_facs_165_tr_1700431165
C2_facs_169_tr_1700919373,C1_facs_175_tr_1700431035
C2_facs_169_tr_1700919373,C1_facs_179_tr_1700430849
C2_facs_169_tr_1700919373,C1_facs_181_tr_1701613231
C2_facs_169_tr_1700919373,C1_facs_191_tr_1700431335
C2_facs_169_tr_1700919373,C1_facs_202_tr_1700385686
C2_facs_169_tr_1700919373,C1_facs_207_tr_1700385666
C2_facs_169_tr_1700919373,C1_facs_235_tr_1700432556
C2_facs_169_tr_1700919373,C1_facs_239_tr_1700430978
C2_facs_169_tr_1700919373,C1_facs_240_tr_1700431281
C2_facs_169_tr_1700919373,C1_facs_242_tr_1700432351
C2_facs_169_tr_1700919373,C1_facs_265_tr_1700432112
C2_facs_169_tr_1700919373,C1_facs_269_tr_1700432204
C2_facs_169_tr_1700919373,C1_facs_278_tr_1700430262
C2_facs_169_tr_1700919373,C1_facs_287_region_1700262980255_1668
C2_facs_169_tr_1700919373,C1_facs_303_tr_1700432278
C2_facs_169_tr_1700919373,C1_facs_304_tr_1700430386
C2_facs_169_tr_1700919373,C1_facs_307_tr_1700429911
C2_facs_169_tr_1700919373,C1_facs_308_tr_1700431068
C2_facs_169_tr_1700919373,C1_facs_311_tr_1700432043
C2_facs_169_tr_1700919373,C1_facs_313_tr_1700431948
C2_facs_169_tr_1700919373,C1_facs_315_tr_1700432195
C2_facs_169_tr_1700919373,C1_facs_324_tr_1700431189
C2_facs_169_tr_1700919373,C1_facs_336_tr_1700431055
C2_facs_169_tr_1700919373,C1_facs_346_tr_1700429722
C2_facs_169_tr_1700919373,C1_facs_350_tr_1700431648
C2_facs_169_tr_1700919373,C1_facs_352_tr_1700429305
C2_facs_169_tr_1700919373,C1_facs_353_tr_1700429351
C2_facs_169_tr_1700919373,C1_facs_354_tr_1700430859
C2_facs_169_tr_1700919373,C1_facs_358_tr_1700322425
C2_facs_169_tr_1700919373,C1_facs_361_tr_1700322536
C2_facs_169_tr_1700919373,C1_facs_361_tr_1700322537
C2_facs_169_tr_1700919373,C1_facs_366_tr_1700322605
C2_facs_169_tr_1700919373,C1_facs_369_tr_1700432637
C2_facs_169_tr_1700919373,C1_facs_372_tr_1700430758
C2_facs_169_tr_1700919373,C1_facs_384_tr_1700430859
C2_facs_169_tr_1700919373,C1_facs_387_tr_1700430241
C2_facs_169_tr_1700919373,C1_facs_387_tr_1700430240
C2_facs_169_tr_1700919373,C1_facs_395_tr_1700429288
C2_facs_169_tr_1700919373,C1_facs_398_tr_1700431740
C2_facs_169_tr_1700919373,C1_facs_400_tr_1700431820
C2_facs_169_tr_1700919373,C1_facs_404_tr_1700432571
C2_facs_169_tr_1700919373,C1_facs_405_tr_1700430138
C2_facs_169_tr_1700919373,C1_facs_409_tr_1700432120
C2_facs_169_tr_1700919373,C1_facs_431_tr_1700430844
C2_facs_169_tr_1700919373,C1_facs_435_tr_1700431386
C2_facs_169_tr_1700919373,C1_facs_437_tr_1700430918
C2_facs_169_tr_1700919373,C1_facs_440_tr_1700431082
C2_facs_169_tr_1700919373,C1_facs_440_tr_1700431080
C2_facs_169_tr_1700919373,C1_facs_451_tr_1700430473
C2_facs_169_tr_1700919373,C1_facs_458_tr_1700432332
C2_facs_169_tr_1700919373,C1_facs_464_tr_1700431997
C2_facs_169_tr_1700919373,C1_facs_487_tr_1700431394
C2_facs_169_tr_1700919373,C1_facs_494_tr_1700432453
C2_facs_169_tr_1700919373,C1_facs_495_tr_1700431933
C2_facs_169_tr_1700919373,C1_facs_497_tr_1700430428
C2_facs_169_tr_1700919373,C1_facs_512_tr_1700429953
C2_facs_169_tr_1700919373,C1_facs_512_tr_1700429949
C2_facs_169_tr_1700919373,C1_facs_524_tr_1701613318
C2_facs_169_tr_1700919373,C2_facs_3_tr_1700919157
C2_facs_169_tr_1700919373,C2_facs_8_tr_1700920080
C2_facs_169_tr_1700919373,C2_facs_9_tr_1700920044
C2_facs_169_tr_1700919373,C2_facs_20_tr_1700919295
C2_facs_169_tr_1700919373,C2_facs_29_tr_1700920923
C2_facs_169_tr_1700919373,C2_facs_33_tr_1700918950
C2_facs_169_tr_1700919373,C2_facs_34_tr_1700919124
C2_facs_169_tr_1700919373,C2_facs_38_tr_1700919570
C2_facs_169_tr_1700919373,C2_facs_44_tr_1700919387
C2_facs_169_tr_1700919373,C2_facs_59_tr_1700919537
C2_facs_169_tr_1700919373,C2_facs_60_tr_1700918923
C2_facs_169_tr_1700919373,C2_facs_62_tr_1700918750
C2_facs_169_tr_1700919373,C2_facs_65_tr_1700919453
C2_facs_169_tr_1700919373,C2_facs_66_tr_1700920175
C2_facs_169_tr_1700919373,C2_facs_75_tr_1700921444
C2_facs_169_tr_1700919373,C2_facs_88_tr_1700919414
C2_facs_169_tr_1700919373,C2_facs_90_tr_1700921100
C2_facs_169_tr_1700919373,C2_facs_92_tr_1700918764
C2_facs_169_tr_1700919373,C2_facs_101_tr_1700920265
C2_facs_169_tr_1700919373,C2_facs_104_tr_1700921685
C2_facs_169_tr_1700919373,C2_facs_105_tr_1700921262
C2_facs_169_tr_1700919373,C2_facs_110_tr_1700919470
C2_facs_169_tr_1700919373,C2_facs_114_tr_1700919869
C2_facs_169_tr_1700919373,C2_facs_127_tr_1700921594
C2_facs_169_tr_1700919373,C2_facs_130_tr_1700918969
C2_facs_169_tr_1700919373,C2_facs_134_tr_1700920792
C2_facs_169_tr_1700919373,C2_facs_143_tr_1700920754
C2_facs_169_tr_1700919373,C2_facs_149_tr_1700920238
C2_facs_169_tr_1700919373,C2_facs_158_tr_1700921430
C2_facs_169_tr_1700919373,C2_facs_162_tr_1700921728
C2_facs_169_tr_1700919373,C2_facs_163_tr_1700919399
C2_facs_169_tr_1700919373,C2_facs_167_tr_1700920927
C2_facs_169_tr_1700919373,C2_facs_167_tr_1700920930
C2_facs_169_tr_1700919373,C2_facs_172_tr_1700920985
C2_facs_169_tr_1700919373,C2_facs_172_tr_1700920988
C2_facs_169_tr_1700919373,C2_facs_173_tr_1700921642
C2_facs_169_tr_1700919373,C2_facs_180_tr_1700920637
C2_facs_169_tr_1700919373,C2_facs_185_tr_1700920328
C2_facs_169_tr_1700919373,C2_facs_186_tr_1700920029
C2_facs_169_tr_1700919373,C2_facs_187_tr_1700919711
C2_facs_169_tr_1700919373,C2_facs_188_tr_1700919336
C2_facs_169_tr_1700919373,C2_facs_189_tr_1700921605
C2_facs_169_tr_1700919373,C2_facs_205_tr_1700920250
C2_facs_169_tr_1700919373,C2_facs_207_tr_1700919738
C2_facs_169_tr_1700919373,C2_facs_219_tr_1700918880
C2_facs_169_tr_1700919373,C2_facs_220_tr_1700918838
C2_facs_169_tr_1700919373,C2_facs_221_tr_1700920198
C2_facs_169_tr_1700919373,C2_facs_226_tr_1700921329
C2_facs_169_tr_1700919373,C2_facs_235_tr_1700921324
C2_facs_169_tr_1700919373,C2_facs_235_tr_1700921321
C2_facs_169_tr_1700919373,C2_facs_240_tr_1700919029
C2_facs_169_tr_1700919373,C2_facs_272_tr_1700919282
C2_facs_169_tr_1700919373,C2_facs_276_tr_1700919126
C2_facs_169_tr_1700919373,C2_facs_276_tr_1700919127
C2_facs_169_tr_1700919373,C2_facs_277_tr_1700919380
C2_facs_169_tr_1700919373,C2_facs_280_tr_1700920120
C2_facs_169_tr_1700919373,C2_facs_280_tr_1700920118
C2_facs_169_tr_1700919373,C2_facs_281_tr_1700920448
C2_facs_169_tr_1700919373,C2_facs_289_tr_1700921018
C2_facs_169_tr_1700919373,C2_facs_290_tr_1700920098
C2_facs_169_tr_1700919373,C2_facs_294_tr_1700919605
C2_facs_169_tr_1700919373,C2_facs_302_tr_1700920618
C2_facs_169_tr_1700919373,C2_facs_304_tr_1700919169
C2_facs_169_tr_1700919373,C2_facs_313_tr_1700920932
C2_facs_169_tr_1700919373,C2_facs_316_tr_1700920664
C2_facs_169_tr_1700919373,C2_facs_318_tr_1700919108
C2_facs_169_tr_1700919373,C2_facs_325_tr_1700918617
C2_facs_169_tr_1700919373,C2_facs_329_tr_1700919761
C2_facs_169_tr_1700919373,C2_facs_335_tr_1700920754
C2_facs_169_tr_1700919373,C2_facs_339_tr_1700920656
C2_facs_169_tr_1700919373,C2_facs_346_tr_1700920511
C2_facs_169_tr_1700919373,C2_facs_354_tr_1700920611
C2_facs_169_tr_1700919373,C2_facs_367_tr_1700919362
C2_facs_169_tr_1700919373,C2_facs_369_tr_1700920088
C2_facs_169_tr_1700919373,C2_facs_370_tr_1700919905
C2_facs_169_tr_1700919373,C2_facs_371_tr_1700921503
C2_facs_169_tr_1700919373,C2_facs_376_tr_1700919220
C2_facs_169_tr_1700919373,C2_facs_377_tr_1700918789
C2_facs_169_tr_1700919373,C2_facs_377_tr_1700918790
C2_facs_169_tr_1700919373,C2_facs_385_tr_1700919090
C2_facs_169_tr_1700919373,C2_facs_386_tr_1700919607
C2_facs_169_tr_1700919373,C2_facs_386_tr_1700919615
C2_facs_169_tr_1700919373,C2_facs_392_tr_1700918853
C2_facs_169_tr_1700919373,C2_facs_394_tr_1700919346
C2_facs_169_tr_1700919373,C2_facs_413_tr_1700918921
C2_facs_169_tr_1700919373,C2_facs_429_tr_1700920476
C2_facs_169_tr_1700919373,C2_facs_435_tr_1700921573
C2_facs_170_tr_1700919202,C1_facs_367_tr_1700429345
C2_facs_172_tr_1700920988,C2_facs_167_tr_1700920930
C2_facs_178_tr_1700920151,C1_facs_109_tr_1700430310
C2_facs_178_tr_1700920151,C1_facs_113_tr_1700431583
C2_facs_178_tr_1700920151,C1_facs_134_tr_1700322766
C2_facs_178_tr_1700920151,C1_facs_191_tr_1700431335
C2_facs_178_tr_1700920151,C1_facs_207_tr_1700385666
C2_facs_178_tr_1700920151,C1_facs_252_tr_1700431377
C2_facs_178_tr_1700920151,C1_facs_321_tr_1700431779
C2_facs_178_tr_1700920151,C1_facs_328_tr_1700431385
C2_facs_178_tr_1700920151,C1_facs_330_tr_1700429744
C2_facs_178_tr_1700920151,C1_facs_342_tr_1700431765
C2_facs_178_tr_1700920151,C1_facs_388_tr_1700429290
C2_facs_178_tr_1700920151,C1_facs_515_tr_1700430432
C2_facs_178_tr_1700920151,C1_facs_519_tr_1700431242
C2_facs_178_tr_1700920151,C2_facs_50_tr_1700920556
C2_facs_178_tr_1700920151,C2_facs_57_tr_1700921047
C2_facs_178_tr_1700920151,C2_facs_77_tr_1700920945
C2_facs_178_tr_1700920151,C2_facs_81_tr_1700918660
C2_facs_178_tr_1700920151,C2_facs_88_tr_1700919411
C2_facs_178_tr_1700920151,C2_facs_113_tr_1700921626
C2_facs_178_tr_1700920151,C2_facs_158_tr_1700921426
C2_facs_178_tr_1700920151,C2_facs_209_tr_1700920394
C2_facs_178_tr_1700920151,C2_facs_288_tr_1700921354
C2_facs_178_tr_1700920151,C2_facs_290_tr_1700920098
C2_facs_178_tr_1700920151,C2_facs_321_tr_1700919834
C2_facs_178_tr_1700920151,C2_facs_334_tr_1700919680
C2_facs_178_tr_1700920151,C2_facs_379_tr_1700919756
C2_facs_178_tr_1700920151,C2_facs_393_tr_1700918906
C2_facs_178_tr_1700920151,C2_facs_404_tr_1700919280
C2_facs_179_tr_1700919685,C1_facs_113_tr_1700431583
C2_facs_179_tr_1700919685,C1_facs_242_tr_1700432351
C2_facs_179_tr_1700919685,C1_facs_464_tr_1700431997
C2_facs_181_tr_1700921376,C1_facs_42_tr_1700322521
C2_facs_181_tr_1700921376,C1_facs_339_tr_1700430473
C2_facs_182_tr_1700919561,C1_facs_48_tr_1700322787
C2_facs_182_tr_1700919561,C1_facs_74_tr_1700432242
C2_facs_182_tr_1700919561,C2_facs_34_tr_1700919124
C2_facs_182_tr_1700919561,C2_facs_92_tr_1700918764
C2_facs_182_tr_1700919561,C2_facs_312_tr_1700918768
C2_facs_182_tr_1700919561,C2_facs_333_tr_1700921150
C2_facs_183_tr_1700920524,C1_facs_362_tr_1700322809
C2_facs_184_tr_1700919043,C1_facs_125_region_1700262591140_1592
C2_facs_184_tr_1700919041,C2_facs_354_tr_1700920610
C2_facs_185_tr_1700920334,C2_facs_15_tr_1700918900
C2_facs_185_tr_1700920334,C2_facs_348_tr_1700919433
C2_facs_186_tr_1700920029,C1_facs_95_tr_1700430658
C2_facs_192_tr_1700920584,C1_facs_8_region_1699102952561_113
C2_facs_192_tr_1700920584,C1_facs_195_tr_1700429865
C2_facs_192_tr_1700920584,C1_facs_384_tr_1700430861
C2_facs_192_tr_1700920584,C1_facs_515_tr_1700430432
C2_facs_192_tr_1700920584,C2_facs_69_tr_1700920094
C2_facs_192_tr_1700920584,C2_facs_130_tr_1700918969
C2_facs_192_tr_1700920584,C2_facs_146_tr_1700919807
C2_facs_192_tr_1700920584,C2_facs_207_tr_1700919738
C2_facs_192_tr_1700920584,C2_facs_275_tr_1700919045
C2_facs_196_tr_1700921639,C1_facs_143_tr_1700430271
C2_facs_196_tr_1700921639,C2_facs_360_tr_1700920342
C2_facs_196_tr_1700921639,C2_facs_366_tr_1700918900
C2_facs_196_tr_1700921640,C1_facs_143_tr_1700430271
C2_facs_196_tr_1700921640,C2_facs_196_tr_1700921639
C2_facs_196_tr_1700921640,C2_facs_360_tr_1700920342
C2_facs_196_tr_1700921640,C2_facs_366_tr_1700918900
C2_facs_196_tr_1700921641,C1_facs_143_tr_1700430271
C2_facs_196_tr_1700921641,C2_facs_196_tr_1700921639
C2_facs_196_tr_1700921641,C2_facs_360_tr_1700920342
C2_facs_196_tr_1700921641,C2_facs_366_tr_1700918900
C2_facs_201_tr_1700919597,C1_facs_448_tr_1700429771
C2_facs_201_tr_1700919597,C2_facs_175_tr_1700919508
C2_facs_205_tr_1700920249,C1_facs_301_tr_1700429772
C2_facs_206_tr_1700921659,C1_facs_26_tr_1700316510
C2_facs_206_tr_1700921659,C1_facs_223_tr_1700432393
C2_facs_206_tr_1700921659,C2_facs_130_tr_1700918970
C2_facs_206_tr_1700921659,C2_facs_175_tr_1700919508
C2_facs_206_tr_1700921655,C2_facs_114_tr_1700919869
C2_facs_207_tr_1700919738,C1_facs_195_tr_1700429865
C2_facs_207_tr_1700919738,C2_facs_268_tr_1700920237
C2_facs_207_tr_1700919738,C2_facs_333_tr_1700921150
C2_facs_211_tr_1700920423,C1_facs_49_tr_1700383948
C2_facs_211_tr_1700920423,C1_facs_167_tr_1700431806
C2_facs_211_tr_1700920423,C1_facs_169_tr_1700432065
C2_facs_211_tr_1700920423,C1_facs_290_region_1700295335048_37
C2_facs_211_tr_1700920423,C1_facs_296_tr_1700431407
C2_facs_211_tr_1700920423,C1_facs_404_tr_1700432571
C2_facs_211_tr_1700920423,C2_facs_78_tr_1700918994
C2_facs_211_tr_1700920423,C2_facs_94_tr_1700920774
C2_facs_211_tr_1700920423,C2_facs_221_tr_1700920198
C2_facs_211_tr_1700920423,C2_facs_233_tr_1700919018
C2_facs_211_tr_1700920423,C2_facs_306_tr_1700919660
C2_facs_212_tr_1700920488,C1_facs_174_tr_1700432446
C2_facs_212_tr_1700920488,C2_facs_206_tr_1700921659
C2_facs_212_tr_1700920491,C1_facs_34_tr_1700316592
C2_facs_212_tr_1700920491,C2_facs_373_tr_1700921567
C2_facs_220_tr_1700918836,C1_facs_207_tr_1700385666
C2_facs_224_tr_1700919520,C1_facs_7_region_1699102892637_89
C2_facs_224_tr_1700919520,C1_facs_170_tr_1700429474
C2_facs_224_tr_1700919520,C1_facs_272_tr_1700432072
C2_facs_224_tr_1700919520,C1_facs_468_tr_1700430177
C2_facs_224_tr_1700919520,C1_facs_481_tr_1700431688
C2_facs_224_tr_1700919520,C2_facs_25_tr_1700918960
C2_facs_224_tr_1700919520,C2_facs_289_tr_1700921019
C2_facs_224_tr_1700919520,C2_facs_360_tr_1700920342
C2_facs_224_tr_1700919520,C2_facs_372_tr_1700920406
C2_facs_224_tr_1700919519,C1_facs_477_tr_1700432539
C2_facs_227_tr_1700921542,C1_facs_243_tr_1700430883
C2_facs_227_tr_1700921542,C1_facs_411_tr_1700429445
C2_facs_227_tr_1700921542,C2_facs_161_tr_1700921708
C2_facs_228_tr_1700919070,C1_facs_3_region_1699102206352_41
C2_facs_228_tr_1700919070,C1_facs_10_region_1699103134623_174
C2_facs_228_tr_1700919070,C1_facs_113_tr_1700431583
C2_facs_228_tr_1700919070,C1_facs_229_tr_1700430999
C2_facs_228_tr_1700919070,C1_facs_292_tr_1700322689
C2_facs_228_tr_1700919070,C1_facs_373_tr_1700430631
C2_facs_228_tr_1700919070,C1_facs_394_tr_1700429795
C2_facs_228_tr_1700919070,C1_facs_449_tr_1700430726
C2_facs_228_tr_1700919070,C1_facs_460_tr_1700432162
C2_facs_228_tr_1700919070,C2_facs_32_tr_1700920151
C2_facs_228_tr_1700919070,C2_facs_90_tr_1700921103
C2_facs_228_tr_1700919070,C2_facs_107_tr_1700920583
C2_facs_228_tr_1700919070,C2_facs_138_tr_1700920292
C2_facs_228_tr_1700919070,C2_facs_156_tr_1700918813
C2_facs_228_tr_1700919070,C2_facs_173_tr_1700921642
C2_facs_228_tr_1700919070,C2_facs_178_tr_1700920151
C2_facs_228_tr_1700919070,C2_facs_187_tr_1700919707
C2_facs_228_tr_1700919070,C2_facs_189_tr_1700921605
C2_facs_228_tr_1700919070,C2_facs_207_tr_1700919737
C2_facs_228_tr_1700919070,C2_facs_222_tr_1700920517
C2_facs_228_tr_1700919070,C2_facs_230_tr_1700921288
C2_facs_228_tr_1700919070,C2_facs_266_tr_1700921427
C2_facs_228_tr_1700919070,C2_facs_267_tr_1700920804
C2_facs_228_tr_1700919070,C2_facs_268_tr_1700920237
C2_facs_228_tr_1700919070,C2_facs_270_tr_1700921198
C2_facs_228_tr_1700919070,C2_facs_310_tr_1700921404
C2_facs_228_tr_1700919070,C2_facs_376_tr_1700919218
C2_facs_230_tr_1700921288,C1_facs_3_region_1699102206352_41
C2_facs_230_tr_1700921288,C1_facs_10_region_1699103134623_174
C2_facs_230_tr_1700921288,C1_facs_113_tr_1700431583
C2_facs_230_tr_1700921288,C1_facs_229_tr_1700430999
C2_facs_230_tr_1700921288,C1_facs_292_tr_1700322689
C2_facs_230_tr_1700921288,C1_facs_373_tr_1700430631
C2_facs_230_tr_1700921288,C1_facs_394_tr_1700429795
C2_facs_230_tr_1700921288,C1_facs_449_tr_1700430726
C2_facs_230_tr_1700921288,C1_facs_460_tr_1700432162
C2_facs_230_tr_1700921288,C2_facs_32_tr_1700920151
C2_facs_230_tr_1700921288,C2_facs_90_tr_1700921103
C2_facs_230_tr_1700921288,C2_facs_107_tr_1700920583
C2_facs_230_tr_1700921288,C2_facs_138_tr_1700920292
